gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105329378	LYR motif-containing protein 4-like	14	0.175909810790449	3.08075210224214	0.695652173913044	0.252870353011271	0.0908440645931985	1.26524893160779e-05	1	LYR motif-containing protein 4-like	Q9HD34.1	4.87e-26	F53G2.12a.1	1.86e-09	bcn92-PA	7e-22	XP_003728295.1	1.44e-25
LOC105338114	coactosin-like protein	10	0.268522685564571	8.4843499578567	0.817647058823529	0.328409039899116	0.330640847090265	7.70789607521416e-65	4.1245568530157e-59	coactosin-like protein	B0BNA5.1	6.33e-37	K08E3.4.1	0.004	CG6891-PC	2.22e-44	XP_030848899.1	2.74e-05
LOC105338114	coactosin-like protein	9	0.505571596187681	14.6271320951936	1	0.505571596187681	0.732343358574675	5.35388970398313e-193	2.86490921171901e-187	coactosin-like protein	B0BNA5.1	6.33e-37	K08E3.4.1	0.004	CG6891-PC	2.22e-44	XP_030848899.1	2.74e-05
LOC105346999	transmembrane emp24 domain-containing protein 5	6	0.252825526989394	1.04686376648428	0.436657681940701	0.579001669833736	0.257106912076795	3.64075460191447e-80	1.94819691352125e-74	transmembrane emp24 domain-containing protein 5	Q0VCA9.1	2.01e-21	K08E4.6.1	7.18e-18	loj-PF	2.21e-38	XP_030849400.1	3.46e-25
LOC105347007	ras-related protein Rab-35	10	0.165113157500198	5.22283167324421	0.8	0.206391446875247	0.069426518398017	7.99698335140296e-15	4.27924976720253e-09	ras-related protein Rab-35	Q15286.1	6.5e-109	Y47D3A.25.1	1.36e-97	Rab35-PB	3.58e-103	XP_011679150.1	6.37e-111
LOC105347009	uncharacterized LOC105347009	14	0.174383097490018	4.11819452388635	0.608695652173913	0.28648651730503	0.0661369120799745	0.000195290395745102	1	uncharacterized LOC105347009	P22925.2	0.75	F02D10.5.2	1.7	wda-PA	4.7	XP_800553.4	0.018
LOC105333124	arginine/serine-rich coiled-coil protein 2	10	0.169194475560209	5.32656761823084	0.735294117647059	0.230104486761885	0.069040566083092	9.48537296017125e-15	5.07569895397132e-09	arginine/serine-rich coiled-coil protein 2	Q7ZYR8.1	2.92e-31	ZC262.2a.1	1.14e-06	CG6340-PB	2.31e-23	XP_030848270.1	4.7e-25
LOC105333120	putative defense protein 3	13	0.393316095811941	6.69063997352969	0.931034482758621	0.42245062142764	0.396034182080933	1.95649103826625e-23	1.04693400650457e-17	putative defense protein 3	Q0Q028.1	1.02e-12	F23B12.4c.2	0.004	l(2)34Fc-PB	2.61e-11	XP_030836407.1	1.06e-14
LOC105334469	leucine-rich repeat-containing protein 15	3	0.48702566498086	4.1826437188046	0.835058661145618	0.583223296328319	0.564897914366545	0	0	leucine-rich repeat-containing protein 15	Q8R5M3.1	2.13e-44	T21D12.9c.2	3.39e-28	atk-PC	5.51e-31	XP_030828123.1	1.96e-28
LOC105334462	cytidine deaminase	10	0.228596216373164	1.49512001420589	0.370588235294118	0.616846933070443	0.187312190043801	2.21848547622137e-37	1.18712932620987e-31	cytidine deaminase	P56389.2	1.25e-53	F49E8.4.1	1.01e-43	CG8360-PC	3.71e-38	XP_030842627.1	1.44e-50
LOC105336026	uncharacterized LOC105336026	10	0.220604217956408	8.29321789664998	0.805882352941176	0.273742460237879	0.251494376368024	1.15970827355269e-49	6.20569174844233e-44	uncharacterized LOC105336026	Q05481.2	5.11e-19	C09H6.1b.1	3.41e-19	CTCF-PA	1.8e-12	XP_030850516.1	5.31e-20
LOC105333253	hypothetical protein	5	0.299589644861991	7.4829993651347	0.46309403437816	0.6469304776605	0.213099905221551	3.61846842523008e-108	1.93627140208802e-102	hypothetical protein	Q9SY55.3	5	R11G1.1.1	0.21	""		XP_030855259.1	3.6
LOC105333258	clustered mitochondria protein homolog	3	0.274346607428969	2.84048684686428	0.848171152518979	0.323456659206327	0.332029777014527	2.19726475090041e-198	1.17577394632482e-192	clustered mitochondria protein homolog	Q17N71.1	0	F55H2.6.1	0	clu-PA	0	XP_030847868.1	0
LOC105333259	protein RER1	10	0.160667854201408	7.85700528083557	0.876470588235294	0.18331231687409	0.0856826154861716	6.0882202027761e-18	3.25785533626711e-12	protein RER1	A5PJ65.2	5.15e-94	F46C5.8.2	4.19e-66	CG11857-PA	3.68e-68	XP_030842986.1	7.29e-83
LOC105333267	mitochondrial import inner membrane translocase subunit Tim10-B-like	3	0.23894049219947	3.22994871964228	0.914423740510697	0.261301715620402	0.335460369639506	1.83182149355471e-200	9.80222335773072e-195	mitochondrial import inner membrane translocase subunit Tim10-B-like	Q6GQ52.1	1.55e-34	Y66D12A.22.3	6.18e-29	Tim10-PA	5.79e-34	XP_794560.1	2.31e-34
LOC105333268	zinc metalloproteinase nas-14	9	0.64357137224767	34.6590224597472	0.981949458483754	0.655401728355164	0.792223565241455	5.13931935499097e-209	2.75009090141051e-203	zinc metalloproteinase nas-14	Q20191.5	3.77e-51	F39D8.4.1	3.32e-52	CG5715-PA	1.92e-40	NP_001354909.1	7.59e-55
LOC105320164	beta-1,3-galactosyltransferase 5	2	0.139353162388439	0.757602739980096	0.287254280279011	0.485121273921786	0.0842646758540208	7.111344709895e-86	3.8053374450225e-80	beta-1,3-galactosyltransferase 5	Q9Y2C3.1	5.07e-37	Y39E4B.9d.1	3.73e-24	CG8673-PA	4.22e-37	XP_030846806.1	1e-41
LOC105323463	dynein light chain 2, cytoplasmic	11	0.486688649098231	163.605262157819	1	0.486688649098231	0.854771901545462	2.98241671811753e-69	1.59591504519843e-63	dynein light chain 2, cytoplasmic	Q3MHR3.1	2.19e-61	T26A5.9.3	4.47e-61	ctp-PE	9.57e-62	XP_030847190.1	8.98e-62
LOC105327853	myb-binding protein 1A-like protein	3	0.220356361440941	2.02508353674024	0.83367839889579	0.264318185205235	0.267164811743342	2.85471110040494e-159	1.52757874751549e-153	myb-binding protein 1A-like protein	Q9BQG0.2	1.53e-42	K04C2.2.2	1.26e-06	Mybbp1A-PA	0.003	XP_030847613.1	3.87e-63
LOC105325972	coiled-coil domain-containing protein 42 homolog	11	0.49294624950143	9.33834677789597	0.914893617021277	0.538801714571331	0.559137737771178	8.49581854921837e-46	4.54618047223514e-40	coiled-coil domain-containing protein 42 homolog	A7S8T5.1	1.2e-145	K08C7.3a.1	1.6	""		XP_784071.3	2.48e-147
LOC105341623	uncharacterized LOC105341623	5	0.428961145048655	1.51358743187164	0.483316481294237	0.887536762454225	0.291351804783272	7.14318462857234e-148	3.82237524022609e-142	uncharacterized LOC105341623	Q2YB00.1	0.16	C33H5.2.1	0.94	CG5004-PF	1.9	XP_030842367.1	5.4
LOC105341720	hypothetical protein	2	0.123649466608772	4.92693558783123	0.9428027901078	0.1311509341149	0.0562737748218765	9.02994830142995e-58	4.83199757568158e-52	hypothetical protein	Q80W93.2	0.068	F57C12.5a.1	0.61	CG8243-PA	9.6	XP_800484.1	3.01e-17
LOC105325047	uncharacterized LOC105325047	6	0.245858058613597	0.331104065444519	0.264150943396226	0.930748364751475	0.164198765904043	1.10221227790671e-51	5.89802607606103e-46	uncharacterized LOC105325047	Q8N2G4.2	0.077	C34B7.1.1	3.8	fne-PJ	2	XP_011675574.2	0.49
LOC105329406	ras-responsive element-binding protein 1	6	0.232257939673064	4.26986877203327	0.905660377358491	0.256451475055674	0.334307986752956	5.82524657019946e-104	3.11713604168629e-98	ras-responsive element-binding protein 1	O57415.2	2.59e-61	Y55F3AM.14.2	1.2e-16	peb-PB	2.62e-32	XP_030831135.1	1.52e-88
LOC105329409	core-binding factor subunit beta	2	0.122861703040553	5.77989105796211	0.879137603043754	0.139752528631673	0.0367318865007716	3.10573774028707e-38	1.66190511072953e-32	core-binding factor subunit beta	Q08024.1	3.5e-76	F56A3.5.1	1.94e-07	Bgb-PA	6.55e-63	NP_001035104.1	2.57e-78
LOC105329409	core-binding factor subunit beta	7	0.243941469296967	12.3477199603369	0.981081081081081	0.248645574765503	0.367809749976872	3.71858568313281e-114	1.98984494772983e-108	core-binding factor subunit beta	Q08024.1	3.5e-76	F56A3.5.1	1.94e-07	Bgb-PA	6.55e-63	NP_001035104.1	2.57e-78
LOC105340061	somatomedin-B and thrombospondin type-1 domain-containing protein	3	0.224201783902602	7.07518356123757	0.913733609385783	0.245368870751412	0.332840361874905	7.09166963742202e-199	3.79480915634162e-193	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73e-35	R17.3c.1	2.06e-25	CG42339-PB	1.12e-29	XP_030848395.1	3.32e-26
LOC105340061	somatomedin-B and thrombospondin type-1 domain-containing protein	4	0.286407010768233	9.74720586293429	0.915756630265211	0.312754504092738	0.324203315525841	3.74116995759323e-184	2.0019299736678e-178	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73e-35	R17.3c.1	2.06e-25	CG42339-PB	1.12e-29	XP_030848395.1	3.32e-26
LOC105318040	Y-box factor homolog	14	0.176765145947341	64.9692031182118	1	0.176765145947341	0.370190630319358	1.13900960783028e-18	6.09493153226845e-13	Y-box factor homolog	P41824.1	5.3e-58	F33A8.3.1	4.81e-42	yps-PA	7.37e-40	XP_030843109.1	5.27e-47
LOC105321593	uncharacterized LOC105321593_ncRNA	7	0.219758093065876	1.39602554187313	0.235135135135135	0.934603384303149	0.146379953966956	3.59062483006792e-46	1.92137207156798e-40	uncharacterized LOC105321593_ncRNA	""		""		""		""	
LOC105327380	mediator of RNA polymerase II transcription subunit 19-like	8	0.199195529127757	6.43573729707016	0.89622641509434	0.222260274605708	0.157462555526813	1.31446933738576e-45	7.0338305818982e-40	mediator of RNA polymerase II transcription subunit 19-like	Q174D3.1	1.38e-60	Y71H2B.6.1	1.78e-08	MED19-PB	4.7e-32	XP_030848355.1	5.46e-32
LOC105344310	LIM/homeobox protein Lhx5	2	0.176129675653589	1.91807220710734	0.392517438173748	0.448718091285476	0.0916986113261319	2.29078357078286e-93	1.22581661499448e-87	LIM/homeobox protein Lhx5	P61375.1	2.64e-132	ZC247.3.1	3.34e-42	Lim1-PA	2.72e-99	XP_030847226.1	2.27e-73
LOC105330417	uncharacterized LOC105330417	5	0.483377364772219	3.67198982230837	0.567239635995956	0.852157243778474	0.354992558515653	1.92503973512165e-180	1.03010416258147e-174	uncharacterized LOC105330417	Q5ZIZ2.1	2.06e-17	T22A3.4b.1	0.000104	Smyd5-PA	1.95e-12	XP_030841506.1	7.27e-23
LOC105330418	uncharacterized LOC105330418	5	0.470077000159061	2.88334051629997	0.568250758341759	0.827235147966746	0.357298120559093	1.25809798155153e-181	6.73218294712074e-176	uncharacterized LOC105330418	Q6GMV2.2	1.55e-15	F52H3.5.1	0.004	Stip1-PA	3.83e-06	XP_030841813.1	8.16e-16
LOC105330419	DNA replication factor Cdt1-like	8	0.207169142932448	11.7304647977278	0.940251572327044	0.220333737299393	0.222554969837634	7.39194064758247e-64	3.95548657604656e-58	DNA replication factor Cdt1-like	Q9I9A7.2	4.99e-109	Y54E10A.15.1	6.45e-23	dup-PB	2.53e-54	XP_030830961.1	2.65e-100
LOC105341072	FACT complex subunit SPT16	8	0.247848472105992	2.37081368276557	0.628930817610063	0.394079070648528	0.21120650593577	1.13435110566118e-60	6.07000351448141e-55	FACT complex subunit SPT16	Q8IRG6.2	0	F55A3.3.1	0	dre4-PA	0	XP_030831419.1	0
LOC105331830	uncharacterized LOC105331830	2	0.192611449063128	3.24803887890487	0.715282181357007	0.269280368060774	0.199847370923293	7.28884972771669e-204	3.90032180009902e-198	uncharacterized LOC105331830	E1BBQ2.2	5.25e-13	R03H10.11.1	0.066	CG31195-PB	2.21e-70	XP_030831956.1	6.24e-25
LOC105331821	uncharacterized protein C5orf49 homolog	11	0.487158629568319	10.3198118076002	0.914893617021277	0.532475711388628	0.55812497721411	1.02187550736471e-45	5.46813758994915e-40	uncharacterized protein C5orf49 homolog	Q9DAR0.1	3.65e-22	ZK520.3a.1	0.41	Rsph4a-PA	0.58	XP_786155.1	3.24e-38
LOC105345794	UDP-glucuronic acid decarboxylase 1	8	0.229111199285722	5.46913955413135	0.883647798742138	0.259278866095586	0.319233396472594	4.39721642060334e-91	2.35298568439621e-85	UDP-glucuronic acid decarboxylase 1	D4GU72.1	1.45e-20	D2096.4b.2	2.79e-21	Uxs-PA	3.82e-20	XP_784659.1	6.2e-146
LOC105345796	hypothetical protein	5	0.578254744152589	3.39336577660455	0.687563195146613	0.841020502892516	0.462938708748192	2.79761325822415e-236	1.49702523538181e-230	hypothetical protein	Q8N554.4	2.27e-16	Y47D3A.6a.1	7.78e-11	Cf2-PA	1.94e-14	XP_030848619.1	1.82e-13
LOC105329976	nucleoporin GLE1	8	0.236665777541633	4.71956305518091	0.830188679245283	0.285074686584239	0.235512126656945	1.69337151479198e-67	9.06136644537307e-62	nucleoporin GLE1	Q4KLN4.1	2.05e-84	T08G11.4b.2	0.23	Gle1-PA	7.91e-51	XP_011667038.2	3.65e-92
LOC105327948	uncharacterized LOC105327948	1	0.317543579138542	1.79864316865014	0.672044031125451	0.4725041283482	0.232505642251485	8.79052773957695e-214	4.70388171766954e-208	uncharacterized LOC105327948	Q3SKH7.1	0.095	C04F6.5.1	1.5	CG17109-PB	1.2	XP_003724032.2	2.33e-10
LOC105340282	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	13	0.351883925680161	61.0159473559735	0.793103448275862	0.443679732379334	0.271859408066109	1.44160020432363e-16	7.71411802135209e-11	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	Q24DE2.2	1.7	W03D2.1c.1	0.21	""		XP_030839292.1	0.025
LOC105340282	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	2	0.220657655274676	39.0429433449809	0.703741280913126	0.313549398421484	0.144513742838018	5.75551179364434e-147	3.07982040487343e-141	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	Q24DE2.2	1.7	W03D2.1c.1	0.21	""		XP_030839292.1	0.025
LOC105335618	uncharacterized LOC105335618	8	0.662904227022006	4.50961070757163	0.767295597484277	0.863948951610648	0.602817555756973	6.30571695123975e-172	3.374239586344e-166	uncharacterized LOC105335618	O22184.2	0.19	CD4.2.1	0.088	Fem-1-PA	3	XP_011663284.2	8.17e-83
LOC105321499	uncharacterized LOC105321499	4	0.150075758752834	1.53205979384278	0.351014040561622	0.427549161602517	0.129499558203316	9.5601604392736e-74	5.11571833233882e-68	uncharacterized LOC105321499	P98072.1	1.53e-67	C07G1.1.1	3.85e-32	Corin-PC	3.16e-49	XP_030841053.1	4.91e-50
LOC105321501	hypothetical protein	5	0.216442356833247	3.00812352998586	0.790697674418605	0.273735921877342	0.204611187092354	6.97753703876302e-104	3.7337358897384e-98	hypothetical protein	Q9DA04.2	1.6	Y69A2AR.15.1	0.23	""		XP_003727167.1	1.3
LOC105338484	uncharacterized LOC105338484	2	0.136387958533669	5.11193699976897	0.898287888395688	0.151831011300011	0.0750559370315642	1.30531438493427e-76	6.98484169893405e-71	uncharacterized LOC105338484	Q9HCE3.2	0.002	F44B9.6.1	0.11	ttk-PH	0.2	XP_030831217.1	0.006
LOC105341434	ileal sodium/bile acid cotransporter	2	0.133922577043742	1.13173723471392	0.383639822447686	0.349084138839639	0.0756215964913175	3.52534496318576e-77	1.8864402925604e-71	ileal sodium/bile acid cotransporter	Q28727.1	2.84e-44	Y71G10AR.4.1	5.65e-67	CG11655-PA	2.84e-58	XP_030855670.1	1.3e-47
LOC105341432	dynein regulatory complex protein 10	11	0.482434381975257	8.24728217230019	0.872340425531915	0.55303453543505	0.535262721526719	6.59865267364e-44	3.53099183488615e-38	dynein regulatory complex protein 10	Q96DY2.2	8.79e-79	Y11D7A.14.1	0.016	CG13168-PC	0.002	XP_784878.3	1.54e-114
LOC105334421	PCNA-associated factor	8	0.352047105188176	6.48017197308403	0.877358490566038	0.401257990859641	0.407587927409942	4.15583496825896e-116	2.22382053819512e-110	PCNA-associated factor	Q5HZL4.1	2.76e-25	ZK673.11c.1	3.1	""		XP_030843179.1	1.53e-17
LOC105334417	uncharacterized LOC105334417	4	0.15975492618783	1.34082390344503	0.456318252730109	0.350095410893673	0.138826373831574	5.68189680625933e-79	3.04042843620382e-73	uncharacterized LOC105334417	Q975N0.1	0.004	K08C7.3f.1	0.59	Send1-PA	1	XP_030830576.1	2.12e-13
LOC117681156	uncharacterized LOC117681156	10	0.296161097250957	13.4441335713967	0.782352941176471	0.378551778441073	0.227253029391053	5.07402133589295e-45	2.715149409007e-39	uncharacterized LOC117681156	A0A067XMP0.2	0.33	F15H10.8.1	0.24	Gbs-76A-PD	1.7	XP_793469.2	1.6
LOC117681872	uncharacterized LOC117681872	7	0.376705258524452	2.91669162731272	0.618918918918919	0.608650417703263	0.3598453928357	1.07932402526927e-111	5.77554920513788e-106	uncharacterized LOC117681872	O86236.1	3.26e-08	D1054.3a.1	1.4	row-PB	0.52	XP_030830789.1	6.46e-43
LOC105346839	inverted formin-2	5	0.205777128705455	0.710380580253309	0.266936299292214	0.770884773824601	0.132584295811793	1.0982794410854e-67	5.87698115160324e-62	inverted formin-2	Q27J81.2	1.45e-58	F58B6.2.1	2.6e-34	form3-PB	2.26e-57	XP_030836614.1	4.96e-79
LOC105331314	retrograde protein of 51 kDa	11	0.446228800075616	82.5214475112963	1	0.446228800075616	0.63911291678621	3.92278956020463e-52	2.09911607598198e-46	retrograde protein of 51 kDa	P22488.2	8.23e-109	F38B2.1b.1	5.95e-84	Lam-PD	3.34e-35	NP_999665.1	2.53e-39
LOC105345408	quinone reductase-like	4	0.529802706575941	19.9701415967746	0.952418096723869	0.556271146462208	0.617902438688717	0	0	quinone reductase-like	Q93T20.1	6.3e-16	W06D12.2.1	0.24	Gdn1-PA	5.4	XP_030830078.1	3.02e-51
LOC105321684	hyccin	4	0.352396216243347	5.94634453524407	0.643525741029641	0.547602362695723	0.270603184236278	1.79595709956238e-153	9.61031011632626e-148	hyccin	Q6P9N1.3	4.14e-71	D1069.3b.1	3.69e-27	Hyccin-PA	5.16e-46	XP_030830379.1	4.67e-50
LOC105321690	uncharacterized LOC105321690	9	0.561946441110258	1.50778012606806	0.815884476534296	0.688757363661688	0.591271296914223	1.66469476182739e-155	8.90791484611933e-150	uncharacterized LOC105321690	P0DKJ6.1	0.38	ZK783.1j.1	1	tweek-PI	6.9	XP_030846649.1	0.12
LOC105321692	cytochrome P450 2C31-like	10	0.166121243995052	2.94616373779005	0.488235294117647	0.340248331074203	0.145436570159107	2.2499114308256e-29	1.20394560592622e-23	cytochrome P450 2C31-like	P51589.2	1.53e-65	Y17D7A.4.1	1.01e-41	Cyp305a1-PA	9.42e-42	XP_030835752.1	1.42e-65
LOC105321692	cytochrome P450 2C31-like	9	0.519621880843805	5.13798720871374	0.978339350180505	0.531126424331121	0.715217898844468	1.98720684089028e-188	1.06337027821511e-182	cytochrome P450 2C31-like	P51589.2	1.53e-65	Y17D7A.4.1	1.01e-41	Cyp305a1-PA	9.42e-42	XP_030835752.1	1.42e-65
LOC105333070	protein catecholamines up	10	0.163162964688049	4.19950593057311	0.735294117647059	0.221901631975746	0.0912699665682514	5.17604581030078e-19	2.76974352145843e-13	protein catecholamines up	Q31125.2	5.43e-103	H13N06.5.1	5.34e-89	Catsup-PA	2.1e-54	XP_030853279.1	4.34e-100
LOC105347335	hyaluronan mediated motility receptor	8	0.243272407401803	16.1454176936661	0.952830188679245	0.255315595887041	0.31749434691773	1.36242750142017e-90	7.29045855429942e-85	hyaluronan mediated motility receptor	O75330.2	2.92e-30	Y11D7A.7.1	0.21	mud-PL	5.5	XP_785252.4	1.31e-36
LOC105320748	cell division control protein 6 homolog	8	0.235648999662329	5.92482899848775	0.845911949685535	0.278573910381489	0.257641969029092	1.01340294556223e-73	5.42280023393912e-68	cell division control protein 6 homolog	Q99741.1	1.38e-144	C43E11.10.1	1.27e-40	Cdc6-PA	2.74e-104	XP_030852856.1	4.04e-152
LOC105342763	titin homolog	13	0.263673183225012	1.41130625799296	0.896551724137931	0.294097012058667	0.253317075660214	1.53573359647401e-15	8.21783333342012e-10	titin homolog	G4SLH0.2	0	W06H8.8n.2	0	bt-PJ	0	XP_030830392.1	0
LOC105329712	thymosin beta	10	0.39942506326089	21.1329547118866	0.941176470588235	0.424389129714696	0.486826785537472	6.32541852407151e-95	3.38478205557886e-89	thymosin beta	O17389.2	1.56e-13	F08F1.8.1	1.38e-14	cib-PE	1.27e-23	XP_030834105.1	0.007
LOC105338589	galactosylceramide sulfotransferase	13	0.30863574194467	1.5088690068964	0.724137931034483	0.426211262685497	0.28381103647954	3.14021742013301e-17	1.68035546325253e-11	galactosylceramide sulfotransferase	P61315.1	2.44e-37	F53B3.3.1	5.6	CG7523-PA	0.17	XP_030844447.1	2.74e-44
LOC105329085	high mobility group-T protein	4	0.15478619221748	41.0445079190358	0.997659906396256	0.155149255999069	0.23103211666452	5.77544150736383e-131	3.09048495412244e-125	high mobility group-T protein	Q24537.1	2.85e-68	F47D12.4c.2	2.82e-54	Dsp1-PC	3.87e-62	NP_999708.1	1.66e-45
LOC105348737	POU domain, class 4, transcription factor 3	7	0.601601137467046	30.0885054733268	0.689189189189189	0.87291145436395	0.49316858598502	4.15025950111058e-153	2.22083706112028e-147	POU domain, class 4, transcription factor 3	P24350.3	2.97e-102	C30A5.7a.1	2.3e-79	acj6-PH	2.02e-94	XP_786727.2	5.08e-98
LOC105348738	CD109 antigen	13	0.299321673040193	1.11113585572935	0.96551724137931	0.310011732791628	0.263301836764783	4.29480230596375e-16	2.29818307233965e-10	CD109 antigen	Q6YHK3.2	0	ZK337.1c.2	0	Tep2-PG	9.64e-170	XP_030839856.1	0
LOC105322517	uncharacterized LOC105322517	12	0.552748105939064	5.47462250646845	0.75	0.736997474585418	0.538695944620164	1.28889206976941e-33	6.89696457670169e-28	uncharacterized LOC105322517	Q9FYK2.1	0.46	F28H1.3.4	0.64	""		XP_030834042.1	3.5
LOC105338903	sodium- and chloride-dependent glycine transporter 1	6	0.36670433468632	0.790699126773849	0.493261455525606	0.743427913489754	0.308602936958074	5.03997231235905e-96	2.69692950412183e-90	sodium- and chloride-dependent glycine transporter 1	A7Y2W8.1	1.4e-176	T23G5.5.1	2.02e-128	DAT-PA	1.03e-136	XP_003729242.1	3.65e-165
LOC105338906	complement C1q-like protein 4	4	0.296069663052848	1.4388418345752	0.379095163806552	0.780990345748459	0.190736615437591	3.62367033135341e-108	1.93905498366986e-102	complement C1q-like protein 4	Q86Z23.1	6.53e-18	""		CG2681-PA	0.58	XP_003724148.1	6.33e-10
Caprin-2	complement C1q-like protein 3	4	0.172318296540198	0.556221003749732	0.228549141965679	0.753966061994998	0.106262555545904	9.47320539494023e-61	5.06918799247568e-55	complement C1q-like protein 3	Q5RJ80.1	2.88e-13	F44C8.11.1	6	Nlg1-PE	6.6	XP_792998.2	1.23e-09
LOC105338907	myosin heavy chain, striated muscle	5	0.686629393576189	84.1006272046177	0.776541961577351	0.884214153967254	0.542930846698222	3.73209755440341e-278	1.9970752581417e-272	myosin heavy chain, striated muscle	P24733.1	0	F11C3.3.3	0	Mhc-PU	0	XP_003727482.1	0
LOC105319736	peptidyl-prolyl cis-trans isomerase FKBP2	1	0.570235175825538	42.8313099560887	0.920288479787436	0.619626550097908	0.499977974892038	0	0	peptidyl-prolyl cis-trans isomerase FKBP2	Q9Y680.2	2.95e-42	F36H1.1a.3	5.36e-27	Fkbp14-PF	1.08e-55	XP_030855230.1	3.33e-31
LOC105327750	formin-J	4	0.148678580366143	1.70003989902068	0.410296411856474	0.36236870728022	0.094128341762228	5.62648792315647e-54	3.01077869958441e-48	formin-J	Q9C0D6.2	2.14e-69	F58B6.2.1	1.81e-36	form3-PB	1.59e-107	XP_030837107.1	3.51e-121
LOC105320302	prolyl 4-hydroxylase subunit alpha-1	1	0.454143874786499	8.28799170600529	0.691402543177074	0.656844379975313	0.276352487528409	5.61442720961192e-255	3.00432491528101e-249	prolyl 4-hydroxylase subunit alpha-1	P16924.1	9.43e-60	F35G2.4.1	1.46e-46	PH4alphaEFB-PA	2.35e-47	XP_030835071.1	8.28e-49
LOC117681265	uncharacterized LOC117681265_ncRNA	8	0.334701310430656	3.51334389122245	0.723270440251572	0.462760942247603	0.347278811136428	5.19133850775387e-99	2.77792676620716e-93	uncharacterized LOC117681265_ncRNA	""		""		""		""	
LOC105330299	myosin heavy chain, striated muscle	7	0.307186856024416	6.73909442370916	0.85945945945946	0.357418668959226	0.313369322702938	2.38264856590468e-97	1.27497430880412e-91	myosin heavy chain, striated muscle	Q8S950.1	0.35	T22E5.5.2	0.77	""		XP_030842020.1	0.000205
LOC105325311	sodium- and chloride-dependent taurine transporter	3	0.423157413000092	8.10697496296789	0.880607315389924	0.480529068524399	0.604743838687062	0	0	sodium- and chloride-dependent taurine transporter	P31647.1	0	T03F7.1.1	8.2e-170	Gat-PA	2.59e-166	XP_030854516.1	0
LOC105328039	uncharacterized LOC105328039	13	0.295053170701683	0.898028598431737	0.896551724137931	0.329097767321108	0.2890760013412	1.6049754411996e-17	8.58835198389434e-12	uncharacterized LOC105328039	Q9W625.1	0.57	T17A3.7.2	3.1	Sema5c-PB	4.4	XP_030842020.1	0.000315
LOC105338460	protocadherin beta-12	4	0.147891957623607	1.27220827071689	0.415756630265211	0.355717616648151	0.126840671205935	2.94608373801444e-72	1.57647297688143e-66	protocadherin beta-12	Q9BZA8.1	7.49e-103	R10F2.1.1	6.59e-64	ds-PB	8.9e-99	XP_787157.2	2.96e-96
LOC105342156	uncharacterized LOC105342156	3	0.237194181811814	0.701486557488986	0.309868875086266	0.765466301659953	0.151666737939395	1.63492640627169e-90	8.74862199407234e-85	uncharacterized LOC105342156	Q9ZSA3.2	0.003	F43C9.2b.1	0.001	CG31345-PA	9.05e-07	XP_030841510.1	0.000304
LOC105329021	uridine phosphorylase 1-like	10	0.168868002688544	2.45200369749637	0.517647058823529	0.326222277921051	0.14561704195161	2.07808617854216e-29	1.11200053882734e-23	uridine phosphorylase 1-like	Q16831.1	1.12e-95	ZK783.2.1	1.27e-60	CG6330-PB	1.25e-101	XP_788853.2	2.06e-95
LOC105327950	putative T-box protein 7	4	0.21095777629301	2.71229856471744	0.300312012480499	0.70246199794192	0.135916330419749	2.43026911546213e-77	1.30045644583671e-71	putative T-box protein 7	P56158.1	8.06e-43	T27A1.6.1	1.84e-39	byn-PC	1.12e-39	XP_030850404.1	4.16e-39
LOC105342254	uncharacterized LOC105342254	7	0.271677531295917	2.82754416256125	0.754054054054054	0.360289199209639	0.356563141565429	1.11608552096278e-110	5.97226290951349e-105	uncharacterized LOC105342254	E1BD59.1	1.7e-15	C12C8.3a.2	1.36e-10	tn-PC	2.76e-13	XP_787393.2	1.44e-32
LOC105338011	tetraspanin-9	1	0.465244514010458	7.67766272090664	0.684949705826533	0.679238942732364	0.278048379422136	1.40481168327068e-256	7.51725970211609e-251	tetraspanin-9	B5X3I6.1	6.26e-10	B0563.2.2	2.73e-09	Tsp66E-PC	1.29e-08	XP_030829377.1	5.96e-15
LOC105329872	ovomucoid	4	0.170259839852821	1.44986266905842	0.215288611544462	0.790844618446798	0.10033413739337	1.93628496710454e-57	1.03612157617737e-51	ovomucoid	P01003.1	1.62e-05	F29G6.1.1	2.19e-07	CG42486-PB	0.15	XP_030856042.1	3.73e-05
LOC105334353	mitochondrial import receptor subunit TOM40 homolog 1	6	0.193601041379792	2.59032518899447	0.900269541778976	0.21504786332905	0.211418349097723	3.86174888950454e-66	2.066452724765e-60	mitochondrial import receptor subunit TOM40 homolog 1	Q9U4L6.2	3.31e-105	C18E9.6.1	2.91e-91	Tom40-PC	5.26e-106	XP_790832.1	4.96e-91
