gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105348069	transcription factor Sox-2	4	0.205330330123874	3.43432760231433	0.585803432137286	0.350510630118251	0.170860228814949	5.76071889634589e-97	3.08260676718586e-91	transcription factor Sox-2	P48430.1	4.49e-79	K08A8.2a.3	2.43e-52	Sox21a-PA	1.08e-46	NP_999639.1	2.59e-59
LOC105320997	myosin regulatory light chain A, smooth adductor muscle	5	0.799275393252236	71.3935036782245	0.918099089989889	0.870576391989495	0.73532153819717	0	0	myosin regulatory light chain A, smooth adductor muscle	P04113.1	1.63e-80	C56G7.1.1	5.93e-55	sqh-PE	3.15e-53	XP_783666.1	3.41e-59
LOC105334836	cytochrome P450 26A1	2	0.203301883462193	3.36162466600633	0.562206721623335	0.361614110331466	0.129700095120981	7.27192527596949e-132	3.89126539057348e-126	cytochrome P450 26A1	O43174.2	2.95e-125	Y80D3A.5.1	4.41e-27	Cyp4d20-PA	1.74e-22	XP_001199776.1	1.24e-102
LOC117690384	uncharacterized LOC117690384	4	0.177775423687397	8.95424946034611	0.795631825273011	0.223439307026709	0.0514664096116366	3.26492107978552e-30	1.74708538916187e-24	uncharacterized LOC117690384	Q4FZU2.1	0.72	T08B2.5e.1	0.63	Ino80-PA	8.2	XP_030837783.1	0.14
LOC105317061	myosin essential light chain, striated adductor muscle	5	0.864366603579794	328.296490109686	0.992922143579373	0.87052807631407	0.916061475534283	0	0	myosin essential light chain, striated adductor muscle	P07291.2	1.17e-80	F09F7.2a.2	3.96e-43	Mlc-c-PA	6.51e-32	XP_785794.2	1.07e-30
LOC117680394	uncharacterized LOC117680394	1	0.394330614339836	12.2204703300246	0.569747580185994	0.692114592590472	0.188192037125679	1.45021389742196e-172	7.76021058221668e-167	uncharacterized LOC117680394	Q8WWQ8.3	0.57	F47C12.2.1	0.63	""		XP_030829172.1	0.001
LOC117689752	uncharacterized LOC117689752	1	0.513331702587073	65.0204787179667	0.740937559309167	0.692813714377892	0.16335538225594	1.21518547626173e-149	6.50255469831459e-144	uncharacterized LOC117689752	Q2M2H8.3	0.49	T12A7.2a.2	0.009	Myo10A-PF	8.2	XP_787095.2	0.03
LOC117689753	uncharacterized LOC117689753	1	0.495103139633228	37.6935341659932	0.708293793888783	0.699008157215294	0.188169687261493	1.52095697838056e-172	8.13876246787267e-167	uncharacterized LOC117689753	Q8Y2E3.2	0.55	T12A7.2a.2	0.01	Myo10A-PF	7	XP_030829176.1	0.018
LOC105322578	protein Wnt-11b-2	7	0.354287117550019	7.86564677516752	0.694594594594595	0.510063165344385	0.375177116051701	1.95415486045587e-116	1.04568389906882e-110	protein Wnt-11b-2	Q28J82.1	9.53e-117	W01B6.1.1	9.93e-74	Wnt2-PA	1.51e-47	XP_030842454.1	5.01e-93
LOC105318698	dual oxidase maturation factor 1	10	0.219686919128118	4.33878277931798	0.711764705882353	0.308651043403141	0.262129648096459	1.0646348510932e-51	5.69694625898783e-46	dual oxidase maturation factor 1	Q1HG43.1	1.99e-49	C06E1.3.1	6.97e-27	mol-PF	1.99e-51	XP_801771.1	8.85e-109
LOC105344530	uncharacterized LOC105344530	9	0.66436409848928	29.0173396648534	0.916967509025271	0.72452305228949	0.706863898231309	3.3535131615662e-186	1.79449172085937e-180	uncharacterized LOC105344530	P37482.1	0.14	F15G9.4a.1	2.5	CG15594-PB	0.53	XP_030837559.1	2.1
LOC105324335	protein PFC0760c	13	0.357220383374158	2.17670550541364	0.689655172413793	0.517969555892528	0.294404275916894	8.13805590187892e-18	4.35473881754263e-12	protein PFC0760c	P0C6U3.1	1.39e-05	K09C8.5.1	0.17	CG1637-PC	1.3	XP_003727618.2	0.008
LOC105344238	uncharacterized LOC105344238_ncRNA	13	0.399081097522482	18.5680529426204	0.689655172413793	0.578667591407599	0.301327701249399	3.36776855955632e-18	1.80211989836706e-12	uncharacterized LOC105344238_ncRNA	""		""		""		""	
LOC105346676	mitotic apparatus protein p62	8	0.438787586715226	8.98833064946693	0.874213836477987	0.501922491278568	0.498140934157051	6.61001134410638e-142	3.53706995032208e-136	mitotic apparatus protein p62	P91753.1	1.66e-18	C06G4.1.1	1.3	Nph-PB	3.68e-09	XP_030841325.1	3.72e-19
LOC105325075	homeobox protein HMX3	5	0.292897242372875	1.07220150320456	0.387259858442872	0.75633256581403	0.208118520932634	1.18489087339146e-105	6.34044585478757e-100	homeobox protein HMX3	P56407.2	2.74e-27	Y65B4BR.9.1	2.41e-28	NK7.1-PD	6.58e-28	XP_786006.2	9.23e-37
LOC105329196	collagen alpha-1(IV) chain	3	0.277935132295888	4.32685176799953	0.87991718426501	0.315865103291562	0.350131269209162	2.29184422285621e-209	1.22638417840414e-203	collagen alpha-1(IV) chain	P17139.5	0	K04H4.1a.1	0	Col4a1-PA	9.45e-126	NP_999631.1	0
LOC105329214	collagen alpha-2(IV) chain	3	0.277571138571474	5.3161760569864	0.894409937888199	0.310339953541717	0.375729017615093	6.03114433592949e-225	3.22731358331056e-219	collagen alpha-2(IV) chain	P08120.3	0	K04H4.1a.1	0	Col4a1-PA	1.56e-152	NP_999676.1	0
LOC105335285	beta-1,4-galactosyltransferase galt-1	3	0.316062943620055	0.564136121289005	0.51207729468599	0.617217257824069	0.261122353666738	1.2036063631519e-155	6.44059393773486e-150	beta-1,4-galactosyltransferase galt-1	O16374.4	1.8e-29	M03F8.4.1	1.59e-30	CG12910-PC	1.37e-21	XP_011680506.2	0.049
LOC105325626	methyltransferase-like protein 27	7	0.499627798446485	11.1220246704807	0.548648648648649	0.910651652340884	0.36854387022569	2.20444531412645e-114	1.17961632315158e-108	methyltransferase-like protein 27	Q8N6F8.2	1.39e-27	R08E5.3.1	0.003	CG1441-PB	0.26	XP_030846743.1	6.4e-29
LOC105343071	tubulin beta chain	2	0.144004600532502	81.3168763653296	0.997463538363982	0.144370791506519	0.0886904682276311	2.47229212558919e-90	1.32294329473978e-84	tubulin beta chain	P11833.1	0	B0272.1.1	0	betaTub56D-PB	0	XP_003727239.1	0
LOC105343313	protein transport protein Sec24-like CEF	1	0.397397612535257	3.15666402677704	0.753843234010249	0.527162140092716	0.348256558722498	1.1125369292536e-308	1.11253692978236e-308	protein transport protein Sec24-like CEF	P40989.2	0.015	T03F1.9.2	3	""		XP_030828493.1	0.24
LOC105328983	uncharacterized LOC105328983	2	0.161921492843882	8.63883479975008	0.854533925174382	0.189485154507867	0.0735280625291099	4.47672610152633e-75	2.39553195073555e-69	uncharacterized LOC105328983	Q9ULX7.1	7.39e-49	K05G3.3.1	7.71e-33	CAH2-PA	4.75e-33	XP_030829642.1	6.9e-46
LOC105319505	serine/arginine-rich splicing factor 10	14	0.184307357495289	12.6055456522934	1	0.184307357495289	0.153449476901681	1.3834588356333e-08	0.00740299890618062	serine/arginine-rich splicing factor 10	Q8WXF0.1	1.22e-43	F22B5.2a.1	1.12e-10	SC35-PD	4.24e-11	XP_800412.2	3.62e-47
LOC105349033	GATA zinc finger domain-containing protein 14	8	0.350501663027937	1.58430213405757	0.443396226415094	0.79049311236088	0.276362594856817	5.43573168288343e-79	2.90870350936439e-73	GATA zinc finger domain-containing protein 14	Q9H1Q7.1	1.64e-93	D2030.8.2	2.01e-33	""		XP_030841298.1	1.76e-90
LOC105317993	neurofilament heavy polypeptide	8	0.274715841689977	8.58107217941475	0.911949685534591	0.301240129853147	0.304074007780625	8.36850993739786e-87	4.47805661558109e-81	neurofilament heavy polypeptide	""		F12E12.5.1	1.6	m-cup-PB	3.3	XP_030853966.1	0.002
LOC105342075	keratin, type II cytoskeletal 1	1	0.381204353924944	69.8812532585057	0.536724236097931	0.710242482613341	0.0820887239081841	1.74007171150106e-75	9.31126293397909e-70	keratin, type II cytoskeletal 1	Q7KRW8.1	0.063	Y54E5A.4.1	0.53	""		XP_030831660.1	0.000291
LOC117689669	prisilkin-39-like	1	0.440804654945789	37.0930890209308	0.627823116340862	0.702115999670302	0.151864619272082	4.44428953257307e-139	2.37817488319611e-133	prisilkin-39-like	I1S4T3.3	0.017	F54D8.6.1	5.31e-05	Ilp3-PA	9.8	XP_798354.3	0.025
LOC105342064	shematrin-like protein 2	1	0.434898749795291	39.9666691749137	0.654773201746062	0.66419753990475	0.155468250437026	2.17736328546554e-142	1.1651245129589e-136	shematrin-like protein 2	I1S4T3.3	0.023	F54D8.6.1	6.09e-05	""		XP_798354.3	0.028
LOC105333977	annexin A7	11	0.491768185358718	7.25427227480498	0.829787234042553	0.592643710560506	0.535342536964787	6.50334576265525e-44	3.47999234436293e-38	annexin A7	P38486.3	4e-22	DC2.3a.1	1.84e-13	galectin-PF	0.000865	XP_030855227.1	8.21e-21
LOC105347548	homeobox protein Nkx-2.5	9	0.729726839821735	7.91039604843062	0.996389891696751	0.732370777647176	0.90289407763338	8.73660306111407e-239	4.67502619082663e-233	homeobox protein Nkx-2.5	A6NCS4.1	2.64e-50	K03A11.3.1	4.78e-30	scro-PF	5.15e-37	XP_783123.1	1.5e-38
LOC105340797	fibrillin-3	6	0.273802577601117	3.14944171187141	0.68733153638814	0.398355907019665	0.36729665686995	3.61509122375197e-114	1.93446423455947e-108	fibrillin-3	G3I6Z6.2	0	F47C12.2.1	1.04e-95	N-PB	0	XP_030840786.1	0
LOC105322816	carbohydrate sulfotransferase 13	13	0.460669118133956	5.51710186268275	0.96551724137931	0.477121586638741	0.49624075393991	5.7220408528054e-29	3.06190983666299e-23	carbohydrate sulfotransferase 13	Q7T3S3.1	2.9e-35	C18B2.1.1	0.062	CG31743-PB	9.54e-29	XP_011672230.2	2.5e-32
LOC117690118	uncharacterized LOC117690118	13	0.372572831848858	3.72699407809672	0.896551724137931	0.415562004754496	0.363101359664595	1.29187854588574e-21	6.91294544931829e-16	uncharacterized LOC117690118	Q9NAN2.2	1.1	T26E3.3a.2	0.096	Hsc70-1-PD	1.4	""	
LOC105332429	protein PFC0760c	13	0.362965763631025	1.28691373942138	0.96551724137931	0.375928826617847	0.36462962403176	1.06354946863167e-21	5.69113829060554e-16	protein PFC0760c	Q55CN6.1	0.31	F54B3.1b.1	0.11	CG1136-PA	4.5	XP_030842047.1	0.16
LOC105338658	uncharacterized LOC105338658	4	0.182520368089838	3.40233173873221	0.260530421216849	0.700572191290936	0.105170410505172	3.85931132793576e-60	2.06514836606905e-54	uncharacterized LOC105338658	""		Y48B6A.8.1	1.7	CG9503-PA	2.2	XP_030828648.1	0.007
LOC105337598	uncharacterized LOC105337598	7	0.4696851934243	2.07133549096491	0.540540540540541	0.868917607834955	0.357572463671567	5.44177646072743e-111	2.91193811834693e-105	uncharacterized LOC105337598	E9Q9W7.2	6.62e-48	C25F6.2a.1	6.22e-10	dysc-PJ	4.54e-17	XP_030842018.1	9.95e-34
LOC105339321	T-box-containing protein TBX6L	4	0.375703145856619	2.95273789779231	0.585803432137286	0.641346781608769	0.274495829078436	1.08069480670863e-155	5.78288436628242e-150	T-box-containing protein TBX6L	D3ZJK7.1	2.36e-52	F21H11.3.2	7.97e-49	Doc2-PA	9.22e-49	XP_011680189.2	4.19e-49
LOC105332675	structural maintenance of chromosomes protein 4	14	0.194192019365337	13.9003104945951	0.91304347826087	0.212686497400131	0.10843048122784	1.84050799066593e-06	0.984870549869263	structural maintenance of chromosomes protein 4	P50532.1	0	F35G12.8.2	0	glu-PA	0	XP_030837820.1	0
LOC105335804	tctex1 domain-containing protein 1-A-like	11	0.556594383249401	17.6339725697137	0.957446808510638	0.581331911393819	0.668369909326552	1.88050586708444e-54	1.00627373352382e-48	tctex1 domain-containing protein 1-A-like	Q3B8D7.1	5.2e-27	D1009.5.1	4.17e-08	CG14763-PD	6.5e-09	XP_793740.1	9.17e-34
LOC105327553	uncharacterized LOC105327553	2	0.151468374095301	1.5129902362469	0.444134432466709	0.341041727510409	0.106260344695618	4.44739324847296e-108	2.37983570640387e-102	uncharacterized LOC105327553	P14547.1	0.006	BE0003N10.6d.1	0.98	S-PA	0.017	XP_793412.2	0.44
LOC109617263	uncharacterized LOC109617263_ncRNA	13	0.449997466320398	33.1198741838967	0.96551724137931	0.466068804403269	0.460516363528198	5.37154755207356e-27	2.87435806749498e-21	uncharacterized LOC109617263_ncRNA	""		""		""		""	
LOC105334650	parkin coregulated gene protein homolog	11	0.519273081734221	28.1897740140143	1	0.519273081734221	0.795191650297524	1.62018569652847e-64	8.66974327697958e-59	parkin coregulated gene protein homolog	Q9DAK2.1	4.01e-136	E04F6.2.1	1.29e-22	CG15120-PA	1.62e-82	XP_791188.1	8.33e-132
LOC105339630	histone-binding protein RBBP4	14	0.228668580735077	9.40012476046126	0.91304347826087	0.250446540805085	0.194139217491796	1.72033442736766e-10	9.20564714759853e-05	histone-binding protein RBBP4	Q24572.1	0	K07A1.12.1	0	Caf1-55-PB	0	XP_030851281.1	0
LOC105323834	uncharacterized LOC105323834	9	0.593089119168101	0.948458426499493	0.8014440433213	0.740025612655693	0.602282881237834	2.02736118889005e-158	1.08485719106458e-152	uncharacterized LOC105323834	O95490.2	4.29e-64	B0457.1a.1	1.36e-46	Cirl-PE	6.86e-21	XP_030843896.1	6.4e-56
LOC105347694	uncharacterized LOC105347694	13	0.394418584536246	2.93941043644368	0.931034482758621	0.423634775983376	0.413395262343161	2.15002325158459e-24	1.15049464210893e-18	uncharacterized LOC105347694	Q8TIW9.1	0.000164	ZC404.1.1	0.3	""		XP_030833192.1	0.086
LOC105324198	glutamate receptor ionotropic, kainate 2	5	0.622407276526983	6.3661783909535	0.895854398382204	0.694763878651452	0.64810774191208	0	0	glutamate receptor ionotropic, kainate 2	Q13002.1	0	K10D3.1.1	5.41e-149	KaiR1D-PA	0	XP_030850956.1	0
LOC105332320	glutamate receptor ionotropic, kainate 2-like	12	0.713709615989264	5.84406999980687	0.90625	0.787541645229533	0.749153487969872	3.83440258415312e-46	2.05181949800101e-40	glutamate receptor ionotropic, kainate 2-like	Q91755.2	0	K10D3.1.1	2.37e-135	KaiR1D-PA	0	XP_030850956.1	1.04e-176
LOC105330953	proline-rich protein 5	1	0.37922660573603	2.82831363110593	0.924843423799583	0.410044117714579	0.516545316931985	0	0	proline-rich protein 5	Q8AVJ1.1	1.41e-42	F42G4.5b.1	0.24	CG8060-PA	5.3	XP_030846875.1	2.31e-40
LOC105330685	synaptotagmin-12	7	0.387760237785324	2.2478532901816	0.489189189189189	0.792659049616408	0.311812298551692	7.19114304850969e-97	3.84803817440192e-91	synaptotagmin-12	Q8IV01.1	9.49e-76	F31E8.2a.1	1.86e-56	Syt12-PA	6.07e-71	XP_030844175.1	2.42e-108
LOC105337046	akirin-2-like	14	0.177540849381202	10.3185279684438	0.956521739130435	0.185610887989438	0.115421488234591	8.5810900899742e-07	0.459180995586591	akirin-2-like	Q5FWN7.1	4.56e-48	E01A2.6.3	3.17e-11	akirin-PF	3.48e-28	XP_796196.2	3.02e-43
LOC105337048	uncharacterized LOC105337048	12	0.805556800508472	12.015693126368	1	0.805556800508472	0.941612612900381	1.28851536590964e-57	6.89494880421175e-52	uncharacterized LOC105337048	C0HL13.1	6.18e-05	F29D11.1.1	0.000144	trol-PAV	4.31e-06	XP_030844687.1	1.71e-08
LOC105332808	sestrin-1	10	0.26466765000641	6.38632247239179	0.805882352941176	0.328419711686787	0.250341472770009	1.92816497216708e-49	1.03177650192638e-43	sestrin-1	P58003.1	2.29e-153	Y74C9A.5.1	2.86e-48	Sesn-PD	4.07e-71	XP_030851090.1	2.05e-152
LOC105348497	uncharacterized LOC105348497	3	0.306135133041341	0.492412248528515	0.444444444444444	0.688804049343017	0.221721888732992	4.37190663526606e-132	2.33944221578395e-126	uncharacterized LOC105348497	Q6GQ39.1	0.000155	K02G10.3.2	0.00031	CG31454-PA	0.001	XP_030851742.1	1.87e-05
LOC105348692	four-jointed box protein 1	4	0.364226870511444	4.31121584643313	0.822932917316693	0.442596064450873	0.457182639552267	2.83580023443456e-261	1.51745939184781e-255	four-jointed box protein 1	P54360.2	6.8e-89	Y54G2A.17c.2	0.076	fj-PA	7.36e-89	XP_011662184.2	1.22e-82
LOC105324157	mucin-17	13	0.392477511455327	1.09364513492652	0.827586206896552	0.474243659675186	0.342837960357696	1.70347002922169e-20	9.1154044039676e-15	mucin-17	Q3TNW5.1	4	F12F6.1.1	0.52	""		XP_030829998.1	6.99e-10
LOC105347667	dnaJ homolog subfamily B member 13	11	0.521051107212506	15.635932600838	1	0.521051107212506	0.739143982607979	4.56943797768314e-60	2.44514281736207e-54	dnaJ homolog subfamily B member 13	Q80Y75.1	3.33e-146	F54D5.8.2	2.57e-96	CG5001-PC	5.12e-99	XP_798465.1	1.07e-166
LOC105336078	dimethylaniline monooxygenase [N-oxide-forming] 2	3	0.471797199174043	3.26455140461386	0.696342305037957	0.677536314770256	0.397597130769772	2.65164602618015e-238	1.41891700177721e-232	dimethylaniline monooxygenase [N-oxide-forming] 2	Q8K2I3.3	2.39e-155	H24K24.5a.1	1.88e-129	Fmo-2-PA	1.57e-42	XP_786100.3	1.01e-150
LOC105344573	outer dense fiber protein 3	11	0.535202479673973	17.2403768685219	0.957446808510638	0.558989256548372	0.674899204334308	5.70882876271952e-55	3.05483994156131e-49	outer dense fiber protein 3	Q8AVY1.1	7.3e-84	C40A11.7.1	0.17	CG8086-PK	1.74e-31	XP_802079.1	2.38e-82
LOC117691246	uncharacterized LOC117691246_ncRNA	7	0.450655103732694	18.3701519483914	0.945945945945946	0.476406823945991	0.469126752736129	1.30728970070436e-145	6.99541177164506e-140	uncharacterized LOC117691246_ncRNA	""		""		""		""	
LOC105345330	inner centromere protein	8	0.291999610729707	17.4064482260415	0.962264150943396	0.303450575856362	0.390918811097414	2.24274794046434e-111	1.20011236492599e-105	inner centromere protein	P53352.1	7.23e-44	Y39G10AR.13b.1	8.47e-15	Incenp-PC	1	XP_030844392.1	1.81e-61
LOC105337541	uncharacterized LOC105337541	1	0.38325272125187	18.7069567364289	0.947048775858797	0.40468107981485	0.572268016080157	0	0	uncharacterized LOC105337541	P0C6X2.1	3.12e-05	B0286.2b.1	0.59	""		""	
LOC105337541	uncharacterized LOC105337541	13	0.352574038786371	16.3958148264633	0.96551724137931	0.365165968743027	0.351267516119728	5.82535071081939e-21	3.11719176816514e-15	uncharacterized LOC105337541	P0C6X2.1	3.12e-05	B0286.2b.1	0.59	""		""	
LOC105328367	dentin sialophosphoprotein	12	0.618668083116098	14.8220037143609	0.96875	0.638625118055327	0.75620074091198	1.45858205882873e-46	7.80498928335725e-41	dentin sialophosphoprotein	Q6GPJ8.1	6.57e-16	Y39A3CL.2.1	1.8	Cep97-PB	2.14e-05	XP_030850301.1	5.24e-23
LOC105326826	uncharacterized LOC105326826	7	0.563529195917544	6.27028759808666	0.637837837837838	0.883499163091064	0.461305342855539	3.57166948287752e-143	1.91122891364363e-137	uncharacterized LOC105326826	Q8N7M0.2	3.47e-18	D1009.5.1	1.17e-07	CG5359-PC	3.38e-06	XP_784517.1	9.76e-22
LOC105326827	metabotropic glutamate receptor 5	6	0.393926167513839	0.651492281943641	0.463611859838275	0.849689582253689	0.306834144885246	1.77038749561473e-95	9.47348512003408e-90	metabotropic glutamate receptor 5	P41594.2	0	F45H11.4a.1	0	mGluR-PB	0	XP_030851338.1	0
LOC105332337	uncharacterized LOC105332337	1	0.374943651429231	26.893940336901	0.568419054849118	0.659625408808219	0.143010040489746	5.88279233552173e-131	3.14792924107636e-125	uncharacterized LOC105332337	Q58EL2.1	1.4e-05	Y102A11A.3.1	4.2	Orc2-PA	4	XP_030855455.1	0.000132
LOC105334847	myophilin	10	0.284466923026289	12.4331737735369	0.941176470588235	0.302246105715432	0.397734800976225	9.68672696885473e-78	5.18344509484992e-72	myophilin	Q24799.1	4.91e-40	F43G9.9.3	1.72e-53	Chd64-PB	1.41e-60	XP_797586.3	2.05e-39
LOC117691704	uncharacterized LOC117691704	9	0.695805284500958	6.60848184408387	0.978339350180505	0.71121056755264	0.82245317816348	3.98845818852877e-217	2.13425588434725e-211	uncharacterized LOC117691704	P86728.1	1.32e-05	R10H10.2.1	0.51	CG10527-PA	2.64e-14	XP_030842141.1	7.14e-11
LOC105342031	ras-related and estrogen-regulated growth inhibitor	3	0.28593425825011	0.466008435496437	0.403726708074534	0.70823716274258	0.220553458661133	2.17445104403498e-131	1.16356614927147e-125	ras-related and estrogen-regulated growth inhibitor	Q96A58.1	4.73e-57	C27B7.8.1	1.36e-30	Ric-PB	7.85e-35	XP_011662132.2	4.44e-61
LOC105320766	uncharacterized LOC105320766_ncRNA	7	0.621446607986427	13.6742610704396	0.813513513513514	0.763904468288964	0.535187829352328	3.02349768109373e-166	1.6178977971347e-160	uncharacterized LOC105320766_ncRNA	""		""		""		""	
LOC105320181	tumor necrosis factor receptor superfamily member 16	4	0.175063360443378	4.01491044572734	0.766770670826833	0.228312541290346	0.128989380379	1.84570533226321e-73	9.87651688936703e-68	tumor necrosis factor receptor superfamily member 16	D3ZF92.1	1.15e-06	M03A1.1b.1	2.7	lic-PA	2.5	XP_011677823.2	0.000779
LOC105324965	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	14	0.231521827024875	6.2244583189764	0.869565217391304	0.266250101078606	0.196820645064195	1.28935860100514e-10	6.8994610226666e-05	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	Q6DFM1.1	0	R07E5.3.1	1.59e-129	Snr1-PA	1.46e-176	XP_030847928.1	0
LOC105340553	tumor protein p53-inducible nuclear protein 1	4	0.171696501362824	12.7799599503357	0.974258970358814	0.176232918132218	0.151720277777342	3.31324286956415e-86	1.77294276544673e-80	tumor protein p53-inducible nuclear protein 1	Q80YE2.1	5.53e-18	R09A1.2c.1	0.37	DOR-PH	7.86e-14	XP_030831767.1	7.44e-18
LOC105321704	uncharacterized LOC105321704	12	0.652830474748645	11.7360221862865	0.96875	0.673889522321182	0.721772042873872	1.63844911272311e-44	8.76747227811038e-39	uncharacterized LOC105321704	O97817.1	0.26	ZK1225.1.1	5.97e-11	CG14764-PC	6.61e-25	XP_011681457.2	5.96e-16
LOC105321711	protein hairy	6	0.251534575826681	0.998944987098684	0.490566037735849	0.512743558415926	0.272728149834988	5.70506981071493e-85	3.05282849627204e-79	protein hairy	Q6IRB2.1	4.45e-47	Y54G2A.1.1	3.18e-11	dpn-PA	2.59e-35	NP_001001768.2	3.6e-34
LOC105319319	Y+L amino acid transporter 2	5	0.333028215125598	6.48465009504684	0.881698685540951	0.377712046742221	0.351249111914679	1.61178577766342e-178	8.62479463913919e-173	Y+L amino acid transporter 2	Q59I64.1	4.61e-170	F27C8.1.2	2.96e-149	mnd-PD	2.65e-167	XP_790356.2	6.12e-174
LOC105332313	X-box-binding protein 1	10	0.26586722433665	30.9456723961815	0.988235294117647	0.269032310340658	0.48173080019782	6.1067734797331e-94	3.26778334319302e-88	X-box-binding protein 1	Q3SZZ2.1	1.54e-35	R74.3c.1	6.77e-18	Xbp1-PD	2.06e-14	XP_790957.3	4.15e-24
LOC105344977	uncharacterized LOC105344977_misc_RNA	4	0.18704148399584	4.57015349936984	0.826053042121685	0.226427934355682	0.158572240303043	4.69107610329207e-90	2.51023235148042e-84	uncharacterized LOC105344977_misc_RNA	""		""		""		""	
LOC105346613	cytochrome P450 27C1	4	0.187857523502674	2.31012819379126	0.358034321372855	0.524691383726422	0.133605948498992	4.78949385394143e-76	2.56289647719489e-70	cytochrome P450 27C1	A8WGA0.2	5.67e-108	ZK177.5.2	2.45e-68	Cyp49a1-PE	3.65e-73	XP_030831852.1	7.62e-123
LOC105345003	uncharacterized LOC105345003	6	0.308492333391822	2.90973377093471	0.889487870619946	0.346820168752624	0.425675826858672	2.72464043918031e-132	1.4579768961289e-126	uncharacterized LOC105345003	Q1WV73.1	0.17	F11H8.3.1	1	Art2-PB	1.3	XP_003727918.1	2.51e-07
LOC105341552	neprilysin-1	2	0.153189265853091	3.31460003326482	0.470386810399493	0.325666584322358	0.0928201345411691	1.69288406523397e-94	9.05875806379218e-89	neprilysin-1	Q9W436.2	0	F18A12.8a.1	1.47e-167	Nep1-PD	0	XP_781407.3	0
LOC105319984	low-density lipoprotein receptor-related protein 12	1	0.427522622562358	14.4175206016941	0.589865249572974	0.724780147452081	0.224667067669421	1.84078873523652e-206	9.85020778534944e-201	low-density lipoprotein receptor-related protein 12	Q5R662.2	3.23e-12	Y105E8A.7b.1	1.74e-09	CG6024-PF	1.36e-08	XP_030840750.1	3.3e-21
LOC105331926	gamma-aminobutyric acid receptor-associated protein-like 2	4	0.17178147772894	5.83589091724309	0.934477379095164	0.183826255800084	0.157536203078252	1.79249776437442e-89	9.59179893698869e-84	gamma-aminobutyric acid receptor-associated protein-like 2	P60519.1	3.89e-61	C32D5.9.1	4.7e-49	Atg8a-PA	6.14e-51	XP_030831497.1	4.97e-62
LOC105336239	RNA-binding protein Musashi homolog 2	2	0.155502238792497	5.49221962423587	0.888142041851617	0.175087127356681	0.0733132415245811	7.35831696451865e-75	3.93749427424964e-69	RNA-binding protein Musashi homolog 2	Q9VVE5.3	2.76e-120	R10E9.1.1	9.31e-103	Rbp6-PG	5.06e-114	XP_011678056.2	2.89e-40
LOC105338896	stromelysin-3	9	0.759260932257375	5.0632585994436	0.884476534296029	0.858429707082827	0.749392173758847	1.49454898175783e-197	7.99745116530469e-192	stromelysin-3	Q9JHI0.1	5.57e-61	C31B8.8.1	7.33e-36	Mmp1-PL	2.96e-62	XP_030835862.1	7.08e-71
LOC105349129	neuropilin and tolloid-like protein 1	5	0.558392114397162	4.7211312858823	0.717896865520728	0.777816621322244	0.459350812476318	2.0652587542541e-234	1.1051364814714e-228	neuropilin and tolloid-like protein 1	Q8R4I7.2	3.56e-48	K03E5.1.1	7.44e-37	Neto-PB	1.18e-40	XP_030831452.1	3.67e-35
LOC105329753	protein regulator of cytokinesis 1	8	0.255797249288151	3.45937599967088	0.682389937106918	0.374854955178028	0.227140839120625	3.80857566358055e-65	2.03799930618726e-59	protein regulator of cytokinesis 1	Q99K43.2	1.42e-07	Y119D3B.19.1	6.8	sofe-PB	0.052	XP_030842039.1	7.11e-06
LOC105320602	uncharacterized LOC105320602	10	0.209245840901943	7.90037284979664	0.764705882352941	0.273629176564079	0.169451020888192	5.77015924042984e-34	3.08765837082793e-28	uncharacterized LOC105320602	Q8JSZ3.1	0.032	B0478.1b.2	3.5	""		XP_030843424.1	0.24
LOC105332773	zinc finger homeobox protein 4	2	0.160944916933343	4.8706430631223	0.846797717184528	0.190063002848497	0.119686135718434	1.09611654909059e-121	5.86540734350768e-116	zinc finger homeobox protein 4	Q61329.1	0	ZC123.3d.1	2.46e-81	zfh2-PA	6.79e-57	XP_030831789.1	0
LOC105344715	acetylcholine receptor subunit alpha-like 1	3	0.315905447883042	1.31620555784858	0.665286404416839	0.474841280064862	0.333395851060068	3.26695685125429e-199	1.74817474676098e-193	acetylcholine receptor subunit alpha-like 1	P09478.2	7.8e-70	D2092.3.1	1.65e-68	nAChRalpha1-PC	1.31e-62	XP_782644.4	6.22e-70
LOC109618378	uncharacterized LOC109618378	7	0.46598793390895	2.11643758808561	0.497297297297297	0.937040954056041	0.34427578448875	6.97634465422899e-107	3.73309783523517e-101	uncharacterized LOC109618378	A7TRZ7.1	0.39	C52E12.1.1	0.11	CG6686-PB	9.2	XP_030836334.1	0.51
LOC105345609	terminal nucleotidyltransferase 4B	8	0.267569819670361	5.7848528494487	0.839622641509434	0.318678661629868	0.257872723360935	8.72673551730343e-74	4.6697459891932e-68	terminal nucleotidyltransferase 4B	Q68ED3.2	3.22e-165	ZK858.1.1	2.35e-58	Trf4-1-PG	2e-137	XP_030831737.1	3.56e-138
