gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105338345	uncharacterized LOC105338345	5	0.552228818528655	19.1831164489347	0.868554095045501	0.635802446478276	0.502865238318438	3.9767107517396e-257	2.12796973694188e-251	uncharacterized LOC105338345	P41110.1	2.2	""		RpL31-PB	1	XP_789104.5	0.3
LOC105323138	Friend leukemia integration 1 transcription factor	9	0.775866794245426	3.04646623099367	0.963898916967509	0.804925475677839	0.869718933214484	7.7259443820594e-230	4.13421464639504e-224	Friend leukemia integration 1 transcription factor	Q90837.1	1.48e-100	C42D8.4a.1	8.21e-59	Ets65A-PB	6.64e-70	XP_030834089.1	5.43e-64
LOC117692375	G protein-coupled receptor 161-like	6	0.331497299384829	1.27827001925314	0.609164420485175	0.544183619786601	0.41031094360179	1.63128185047739e-127	8.72911968445253e-122	G protein-coupled receptor 161-like	Q2YDN1.1	2.43e-35	C02D4.2g.1	2.79e-19	Octalpha2R-PC	7.07e-13	XP_782439.4	3.56e-37
LOC105343134	cytochrome b5 domain-containing protein 1	11	0.508571772704545	9.54611041865898	0.914893617021277	0.555880774816596	0.579029558922159	2.25913086696868e-47	1.20887899996188e-41	cytochrome b5 domain-containing protein 1	Q567I9.1	5.36e-108	F58B4.2.1	3.19e-06	CG15429-PA	2.44e-28	XP_798302.2	4.82e-131
LOC105320410	histone H3	8	0.325286350857678	15.6162547491637	0.861635220125786	0.377522115228984	0.27563860334237	8.69352712059708e-79	4.65197591044847e-73	histone H3	P02299.4	8.12e-96	F22B3.2.1	2.62e-94	His3:CG33866-PA	1.05e-96	XP_030843368.1	5.75e-96
LOC105320409	histone H2B	8	0.303563550648106	60.8826871949768	0.952830188679245	0.318591449195042	0.259741460615251	2.60009245352245e-74	1.39133027261949e-68	histone H2B	P35069.2	3.8e-68	H02I12.6.1	2e-62	His2B:CG33910-PA	1.78e-60	XP_781938.1	2.62e-67
LOC105320407	histone H1-delta-like	8	0.324138904061946	45.8553837650549	0.915094339622642	0.354213647737796	0.298554156366931	3.0192411001744e-85	1.61562006663212e-79	histone H1-delta-like	P15870.1	6.27e-25	Y73B6BL.9a.1	8.27e-26	His1:CG33864-PA	2.87e-11	XP_030840668.1	9.15e-26
LOC105324863	neutral cholesterol ester hydrolase 1	3	0.389656618109217	9.27125146751701	0.779848171152519	0.499657026230314	0.436072678436439	6.55236696722436e-262	3.50622398309749e-256	neutral cholesterol ester hydrolase 1	B2GV54.1	5.88e-64	Y43F8A.3a.1	2.47e-50	Hsl-PC	2.41e-06	XP_011672621.1	1.28e-61
LOC105330146	alkaline phosphatase	3	0.407718158685263	2.37008175510923	0.859213250517598	0.474524989505981	0.55886649975541	0	0	alkaline phosphatase	P08289.2	2.36e-150	F08C6.1a.2	2.3	phu-PA	1.09e-118	XP_030842571.1	7.64e-148
LOC105338114	coactosin-like protein	10	0.268522685564571	8.4843499578567	0.817647058823529	0.328409039899116	0.337441187334218	3.80974109721779e-66	2.03862293905002e-60	coactosin-like protein	B0BNA5.1	6.33e-37	K08E3.4.1	0.004	CG6891-PC	2.22e-44	XP_030848899.1	2.74e-05
LOC105333120	putative defense protein 3	13	0.393316095811941	6.69063997352969	0.931034482758621	0.42245062142764	0.361011777921322	1.68543375228716e-21	9.0188908431888e-16	putative defense protein 3	Q0Q028.1	1.02e-12	F23B12.4c.2	0.004	l(2)34Fc-PB	2.61e-11	XP_030836407.1	1.06e-14
LOC105334469	leucine-rich repeat-containing protein 15	3	0.48702566498086	4.1826437188046	0.835058661145618	0.583223296328319	0.553613052763864	0	0	leucine-rich repeat-containing protein 15	Q8R5M3.1	2.13e-44	T21D12.9c.2	3.39e-28	atk-PC	5.51e-31	XP_030828123.1	1.96e-28
LOC105333268	zinc metalloproteinase nas-14	9	0.64357137224767	34.6590224597472	0.981949458483754	0.655401728355164	0.790797136590441	1.23935875222023e-208	6.63190783183062e-203	zinc metalloproteinase nas-14	Q20191.5	3.77e-51	F39D8.4.1	3.32e-52	CG5715-PA	1.92e-40	NP_001354909.1	7.59e-55
LOC105341623	uncharacterized LOC105341623	5	0.428961145048655	1.51358743187164	0.483316481294237	0.887536762454225	0.290359228875275	2.29010626824084e-147	1.22545418498582e-141	uncharacterized LOC105341623	Q2YB00.1	0.16	C33H5.2.1	0.94	CG5004-PF	1.9	XP_030842367.1	5.4
LOC105340061	somatomedin-B and thrombospondin type-1 domain-containing protein	4	0.286407010768233	9.74720586293429	0.915756630265211	0.312754504092738	0.314166733604358	2.16441190218834e-178	1.1581941241562e-172	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73e-35	R17.3c.1	2.06e-25	CG42339-PB	1.12e-29	XP_030848395.1	3.32e-26
LOC105344310	LIM/homeobox protein Lhx5	2	0.176129675653589	1.91807220710734	0.392517438173748	0.448718091285476	0.0882378313922996	7.06835225625381e-90	3.78233183913947e-84	LIM/homeobox protein Lhx5	P61375.1	2.64e-132	ZC247.3.1	3.34e-42	Lim1-PA	2.72e-99	XP_030847226.1	2.27e-73
LOC105330417	uncharacterized LOC105330417	5	0.483377364772219	3.67198982230837	0.567239635995956	0.852157243778474	0.353660148934514	9.31002300342514e-180	4.98186778931682e-174	uncharacterized LOC105330417	Q5ZIZ2.1	2.06e-17	T22A3.4b.1	0.000104	Smyd5-PA	1.95e-12	XP_030841506.1	7.27e-23
LOC105330418	uncharacterized LOC105330418	5	0.470077000159061	2.88334051629997	0.568250758341759	0.827235147966746	0.344812168987154	3.24815162116881e-175	1.7381119177004e-169	uncharacterized LOC105330418	Q6GMV2.2	1.55e-15	F52H3.5.1	0.004	Stip1-PA	3.83e-06	XP_030841813.1	8.16e-16
LOC105331830	uncharacterized LOC105331830	2	0.192611449063128	3.24803887890487	0.715282181357007	0.269280368060774	0.202259641764109	2.31369826875519e-206	1.23807845319705e-200	uncharacterized LOC105331830	E1BBQ2.2	5.25e-13	R03H10.11.1	0.066	CG31195-PB	2.21e-70	XP_030831956.1	6.24e-25
LOC105345796	hypothetical protein	5	0.578254744152589	3.39336577660455	0.687563195146613	0.841020502892516	0.458701731374614	4.49628960727002e-234	2.40600053916705e-228	hypothetical protein	Q8N554.4	2.27e-16	Y47D3A.6a.1	7.78e-11	Cf2-PA	1.94e-14	XP_030848619.1	1.82e-13
LOC105340282	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	2	0.220657655274676	39.0429433449809	0.703741280913126	0.313549398421484	0.145981105142291	1.82494760341471e-148	9.76544062168037e-143	protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	Q24DE2.2	1.7	W03D2.1c.1	0.21	""		XP_030839292.1	0.025
LOC105335618	uncharacterized LOC105335618	8	0.662904227022006	4.50961070757163	0.767295597484277	0.863948951610648	0.603212467813956	4.85362502101566e-172	2.59721357774565e-166	uncharacterized LOC105335618	O22184.2	0.19	CD4.2.1	0.088	Fem-1-PA	3	XP_011663284.2	8.17e-83
LOC105334421	PCNA-associated factor	8	0.352047105188176	6.48017197308403	0.877358490566038	0.401257990859641	0.41515674987886	2.93944952058683e-118	1.57292295406218e-112	PCNA-associated factor	Q5HZL4.1	2.76e-25	ZK673.11c.1	3.1	""		XP_030843179.1	1.53e-17
LOC117681156	uncharacterized LOC117681156	10	0.296161097250957	13.4441335713967	0.782352941176471	0.378551778441073	0.222875918245627	3.4916344686049e-44	1.86840153722623e-38	uncharacterized LOC117681156	A0A067XMP0.2	0.33	F15H10.8.1	0.24	Gbs-76A-PD	1.7	XP_793469.2	1.6
LOC105345408	quinone reductase-like	4	0.529802706575941	19.9701415967746	0.952418096723869	0.556271146462208	0.613446541302955	0	0	quinone reductase-like	Q93T20.1	6.3e-16	W06D12.2.1	0.24	Gdn1-PA	5.4	XP_030830078.1	3.02e-51
LOC105321684	hyccin	4	0.352396216243347	5.94634453524407	0.643525741029641	0.547602362695723	0.271243044849469	7.75109233398868e-154	4.14767151665601e-148	hyccin	Q6P9N1.3	4.14e-71	D1069.3b.1	3.69e-27	Hyccin-PA	5.16e-46	XP_030830379.1	4.67e-50
LOC105329712	thymosin beta	10	0.39942506326089	21.1329547118866	0.941176470588235	0.424389129714696	0.483378020953778	2.9345047784886e-94	1.57027698300748e-88	thymosin beta	O17389.2	1.56e-13	F08F1.8.1	1.38e-14	cib-PE	1.27e-23	XP_030834105.1	0.007
LOC105348737	POU domain, class 4, transcription factor 3	7	0.601601137467046	30.0885054733268	0.689189189189189	0.87291145436395	0.490379225868955	3.08123029876739e-152	1.64879098271282e-146	POU domain, class 4, transcription factor 3	P24350.3	2.97e-102	C30A5.7a.1	2.3e-79	acj6-PH	2.02e-94	XP_786727.2	5.08e-98
LOC105338903	sodium- and chloride-dependent glycine transporter 1	6	0.36670433468632	0.790699126773849	0.493261455525606	0.743427913489754	0.301182169341339	9.79838016893583e-94	5.24319161543891e-88	sodium- and chloride-dependent glycine transporter 1	A7Y2W8.1	1.4e-176	T23G5.5.1	2.02e-128	DAT-PA	1.03e-136	XP_003729242.1	3.65e-165
LOC105338906	complement C1q-like protein 4	4	0.296069663052848	1.4388418345752	0.379095163806552	0.780990345748459	0.193167992107936	1.53809333371131e-109	8.2304604761559e-104	complement C1q-like protein 4	Q86Z23.1	6.53e-18	""		CG2681-PA	0.58	XP_003724148.1	6.33e-10
LOC105338907	myosin heavy chain, striated muscle	5	0.686629393576189	84.1006272046177	0.776541961577351	0.884214153967254	0.538828648956465	5.36907376605623e-276	2.87303432480682e-270	myosin heavy chain, striated muscle	P24733.1	0	F11C3.3.3	0	Mhc-PU	0	XP_003727482.1	0
LOC105319736	peptidyl-prolyl cis-trans isomerase FKBP2	1	0.570235175825538	42.8313099560887	0.920288479787436	0.619626550097908	0.481222557345097	0	0	peptidyl-prolyl cis-trans isomerase FKBP2	Q9Y680.2	2.95e-42	F36H1.1a.3	5.36e-27	Fkbp14-PF	1.08e-55	XP_030855230.1	3.33e-31
LOC105320302	prolyl 4-hydroxylase subunit alpha-1	1	0.454143874786499	8.28799170600529	0.691402543177074	0.656844379975313	0.270514472132396	1.81227029722098e-249	9.69760334205325e-244	prolyl 4-hydroxylase subunit alpha-1	P16924.1	9.43e-60	F35G2.4.1	1.46e-46	PH4alphaEFB-PA	2.35e-47	XP_030835071.1	8.28e-49
LOC117681265	uncharacterized LOC117681265_ncRNA	8	0.334701310430656	3.51334389122245	0.723270440251572	0.462760942247603	0.343658714143534	5.48785113795388e-98	2.93659304672823e-92	uncharacterized LOC117681265_ncRNA	""		""		""		""	
LOC105325311	sodium- and chloride-dependent taurine transporter	3	0.423157413000092	8.10697496296789	0.880607315389924	0.480529068524399	0.605650320367959	0	0	sodium- and chloride-dependent taurine transporter	P31647.1	0	T03F7.1.1	8.2e-170	Gat-PA	2.59e-166	XP_030854516.1	0
LOC105327950	putative T-box protein 7	4	0.21095777629301	2.71229856471744	0.300312012480499	0.70246199794192	0.125548645974462	1.5578281470242e-71	8.33606304097825e-66	putative T-box protein 7	P56158.1	8.06e-43	T27A1.6.1	1.84e-39	byn-PC	1.12e-39	XP_030850404.1	4.16e-39
LOC105338011	tetraspanin-9	1	0.465244514010458	7.67766272090664	0.684949705826533	0.679238942732364	0.298957916693235	2.22676988642379e-276	1.19156238038446e-270	tetraspanin-9	B5X3I6.1	6.26e-10	B0563.2.2	2.73e-09	Tsp66E-PC	1.29e-08	XP_030829377.1	5.96e-15
LOC105338464	ADAM 17-like protease	12	0.697420169975337	8.36260506073534	0.9375	0.743914847973693	0.762446708931308	6.19257719745638e-47	3.31369759897649e-41	ADAM 17-like protease	Q9VAC5.2	3.55e-148	ZK154.7.1	7.18e-62	Tace-PA	2.02e-149	XP_011683752.1	1.03e-119
LOC105347812	innexin unc-9	7	0.455764286538349	3.26888065279056	0.543243243243243	0.838969084672583	0.361765118657871	2.75203309015819e-112	1.47263492280837e-106	innexin unc-9	Q03412.1	1.06e-101	R07D5.1g.1	2.82e-104	shakB-PA	6.85e-20	XP_011665548.2	1.3
LOC105340983	cholesterol 7-desaturase	12	0.712255522072654	25.1623615610081	1	0.712255522072654	0.847660911105382	5.17326831887518e-52	2.76825726357666e-46	cholesterol 7-desaturase	F7J184.1	1.48e-163	C12D8.5.1	2.55e-108	nvd-PA	2.32e-101	XP_011675548.2	1.33e-132
LOC105322258	hypothetical protein	11	0.577229729357089	10.9793227864837	0.957446808510638	0.602884383995182	0.667894793130586	2.05090862590835e-54	1.09745761299256e-48	hypothetical protein	A3BT52.2	0.54	Y116A8A.4.1	6.9	""		XP_030847118.1	0.5
LOC105330734	acyl-CoA 6-desaturase	12	0.745865604874723	33.73458210614	1	0.745865604874723	0.893087848140773	1.01154130398499e-54	5.41283844092802e-49	acyl-CoA 6-desaturase	A4FV48.1	2.9e-168	W08D2.4a.1	2.16e-39	CG3566-PB	1.02e-10	XP_030835157.1	2.1e-158
LOC105330727	cilia- and flagella-associated protein 157	11	0.509531514649972	13.8631483893394	0.978723404255319	0.52060828670758	0.676266224266696	4.44780783215865e-55	2.38005755345075e-49	cilia- and flagella-associated protein 157	Q0VFN8.1	2.26e-119	K08C7.3c.1	0.000107	CG17122-PA	1.32e-29	XP_030853485.1	0
LOC105344257	cytosolic phospholipase A2	7	0.457160373178836	6.90546762669997	0.678378378378378	0.673901745323384	0.384887421606151	1.92666753259359e-119	1.03097521003109e-113	cytosolic phospholipase A2	P47712.2	0	K10F12.3a.1	0.011	Smurf-PB	1.6	XP_030833351.1	0.024
LOC105343929	glycine receptor subunit alpha-3	12	0.703562764783884	10.7825479328737	0.875	0.804071731181582	0.675278304499219	9.60814393273191e-42	5.14139468355631e-36	glycine receptor subunit alpha-3	P24524.1	1.12e-105	B0207.12a.2	1.39e-95	GluClalpha-PH	3.15e-85	XP_030836733.1	1.38e-78
LOC105324492	teneurin-m	6	0.276597570310975	4.82472038237583	0.921832884097035	0.300051750249625	0.386943892516081	2.93444550899243e-120	1.57024526742592e-114	teneurin-m	O61307.2	0	R13F6.4e.1	0	Ten-m-PB	0	XP_030836269.1	0
LOC105339511	abnormal spindle-like microcephaly-associated protein homolog	8	0.293977843301999	8.74437199870151	0.877358490566038	0.335071520322708	0.303785080784563	1.00965444763186e-86	5.40274172163389e-81	abnormal spindle-like microcephaly-associated protein homolog	Q8IZT6.2	0	C45G3.1.1	2.15e-27	asp-PA	5.13e-79	XP_787918.4	0
LOC105339464	leucine-rich repeat transmembrane neuronal protein 3	3	0.536332880707969	5.3438384816172	0.859903381642512	0.623712956778368	0.590866381774387	0	0	leucine-rich repeat transmembrane neuronal protein 3	Q7L985.1	3.54e-23	K03A1.2b.1	8.62e-17	kek2-PA	2.55e-15	XP_030830715.1	5.25e-19
LOC105321897	uncharacterized LOC105321897	11	0.557053143306248	17.0418134249683	0.893617021276596	0.623368993699849	0.567670097406466	1.7929060169246e-46	9.59398352904486e-41	uncharacterized LOC105321897	Q12WL4.1	0.11	W02F12.5.1	0.2	obe-PA	3.1	XP_030832100.1	2.5
LOC105317956	cilia- and flagella-associated protein 77	11	0.542925200835209	13.2846301119002	0.978723404255319	0.554727922592496	0.684075107444201	1.06876846637727e-55	5.71906556506206e-50	cilia- and flagella-associated protein 77	A2BFC9.1	2.58e-46	C09D1.1j.1	0.34	LanB1-PB	7.2	XP_780064.2	6.9e-72
LOC105327400	uncharacterized LOC105327400_ncRNA	12	0.674946912756637	25.6277575582578	1	0.674946912756637	0.830344135167847	5.57231636399157e-51	2.9817910649028e-45	uncharacterized LOC105327400_ncRNA	""		""		""		""	
LOC105342649	uncharacterized LOC105342649	13	0.383178767883139	13.9805942397595	1	0.383178767883139	0.365460478876062	9.56839037335494e-22	5.12012223590522e-16	uncharacterized LOC105342649	Q6INA9.1	0.48	R11E3.7a.2	1.6	""		XP_030850379.1	0.1
LOC105341304	fibrocystin-L-like	12	0.741585278479294	22.1395076755049	0.96875	0.765507384236691	0.846973288694411	5.68536261268227e-52	3.04228301694718e-46	fibrocystin-L-like	Q86WI1.2	0	C39E9.2.1	2.44e-22	CG8483-PA	7.15e-13	XP_030842165.1	0
LOC105346085	tumor necrosis factor receptor superfamily member 16	7	0.503512169993772	5.0416202641877	0.651351351351351	0.773026982977991	0.44952654841785	1.65769054830268e-139	8.87043473921148e-134	tumor necrosis factor receptor superfamily member 16	Q9Z0W1.2	1.49e-36	B0350.2d.1	0.99	Ank-PE	0.007	XP_030830229.1	7.13e-47
LOC105331131	protocadherin-11 X-linked	7	0.499574074745098	3.52717681041338	0.786486486486487	0.635197277167307	0.515697671262898	3.79637509864842e-160	2.03147068628756e-154	protocadherin-11 X-linked	Q6KEQ9.1	1.11e-111	F15B9.7a.1	1.37e-55	ds-PB	2.12e-79	XP_787157.2	1.29e-86
LOC105320921	sodium-coupled monocarboxylate transporter 1	3	0.372800275348131	1.24733044407387	0.666666666666667	0.559200413022197	0.380934734546762	4.02473925733478e-228	2.1536701745139e-222	sodium-coupled monocarboxylate transporter 1	Q8N695.2	1.87e-138	ZK822.5a.2	3.92e-71	CG32669-PA	2.01e-104	XP_030838764.1	1.56e-153
LOC105330613	zinc finger protein 239	10	0.248513369386673	5.03427571993399	0.7	0.355019099123818	0.267566481934357	9.67245784836629e-53	5.17580957432359e-47	zinc finger protein 239	P24399.2	2.39e-42	Y38H8A.5.1	3.9e-34	Clamp-PA	5.06e-36	XP_030849328.1	1.68e-40
LOC105345077	uncharacterized LOC105345077	3	0.32829157437461	1.96284527725906	0.782608695652174	0.419483678367557	0.378243969770771	1.76401419434988e-226	9.43938107510178e-221	uncharacterized LOC105345077	Q3U0J8.2	1.22e-68	C31E10.8.1	2.08e-141	CG12241-PA	2.34e-40	XP_030853737.1	1.07e-173
LOC105333574	temptin	1	0.412632193915011	10.0127189098694	0.969823495919529	0.425471434391036	0.682849044298191	0	0	temptin	Q7Z0T3.1	1.11e-15	F35G12.3a.2	0.025	da-PC	0.025	XP_030850948.1	6.3
LOC105343428	leucine-rich repeat-containing protein 74B	2	0.156408649988167	3.46608096013512	0.669245402663285	0.233708964403391	0.121301423641784	2.51024128051115e-123	1.34325019113176e-117	leucine-rich repeat-containing protein 74B	Q0VAA2.2	1.56e-44	F28C1.3c.1	4.98e-08	LRR-PG	0.000305	XP_030848176.1	2.95e-70
LOC105320897	FK506-binding protein 2	1	0.39769304890666	20.6084502767797	0.994496109318656	0.399894021887251	0.736240866819369	0	0	FK506-binding protein 2	Q5R941.1	1.05e-50	F36H1.1a.3	2.58e-39	Fkbp14-PF	6.36e-79	XP_030855230.1	2.12e-43
LOC117681233	peptidyl-prolyl cis-trans isomerase FKBP10-like	1	0.578005659393482	53.4603571509915	0.939457202505219	0.615254912998839	0.486691305488386	0	0	peptidyl-prolyl cis-trans isomerase FKBP10-like	Q2HJ89.1	5.03e-40	F36H1.1a.3	1.92e-18	Fkbp14-PD	5.99e-26	XP_030855230.1	4.28e-23
LOC105345393	peptidyl-prolyl cis-trans isomerase FKBP14	1	0.510143094089277	56.0840543406635	0.754981970013285	0.675702353634087	0.264352810734931	1.16007917382532e-243	6.20767646547318e-238	peptidyl-prolyl cis-trans isomerase FKBP14	Q5R941.1	1.12e-06	C05C8.3.2	7.82e-07	Fkbp14-PF	0.006	XP_030855230.1	2.94e-05
LOC105339015	uncharacterized LOC105339015	6	0.327566264014255	2.3999853408365	0.84366576819407	0.388265443927439	0.456775481653064	5.61503808711421e-142	3.00465180071951e-136	uncharacterized LOC105339015	O80875.1	1.7	K11D12.12.1	0.064	CG6420-PB	0.9	XP_030835648.1	1.1
LOC105340880	dachshund homolog 1	14	0.361486011475706	32.0034604057357	1	0.361486011475706	0.443254629520197	4.73526309871647e-22	2.53387716622797e-16	dachshund homolog 1	Q9UI36.4	1.28e-60	B0412.1a.1	1.07e-47	dac-PC	2.99e-62	XP_030837149.1	5.4e-58
LOC105333204	uncharacterized LOC105333204	9	0.648647148177618	1.78869660785372	0.877256317689531	0.739404362325927	0.683738388756557	4.83870406308773e-180	2.58922925379075e-174	uncharacterized LOC105333204	A0QVQ8.1	0.47	F47C12.2.1	0.93	Lar-PI	4.2	XP_011663475.2	0.01
LOC105333163	tetraspanin-9	6	0.385256016243109	2.83496747021085	0.846361185983828	0.455191025561126	0.450000131106251	7.26811515229991e-140	3.8892265629169e-134	tetraspanin-9	O70352.1	5.06e-21	T23D8.2.1	3.94e-15	Tsp66E-PC	1.06e-17	XP_030844647.1	9.52e-31
LOC105320956	splicing factor U2AF 26 kDa subunit	14	0.196610884654656	19.7121235644165	1	0.196610884654656	0.352690263787483	7.36333940219618e-18	3.94018182083039e-12	splicing factor U2AF 26 kDa subunit	Q7TP17.1	1.12e-119	Y116A8C.35a.2	4.01e-89	U2af38-PB	1.45e-103	XP_789191.3	2.55e-118
LOC117680998	uncharacterized LOC117680998	2	0.210794537198378	3.13566734678088	0.587444514901712	0.358833101426859	0.131608540415411	8.30112773836992e-134	4.44199986182365e-128	uncharacterized LOC117680998	Q6R7G0.1	2.29e-37	R31.1d.1	0.21	FASN3-PC	1.5	XP_030844441.1	0.021
LOC105335713	actin, adductor muscle	10	0.308729729524876	70.0871150091496	0.952941176470588	0.323975642094006	0.387547243166003	8.85585587131498e-76	4.73883932358762e-70	actin, adductor muscle	Q26065.1	0	M03F4.2a.1	0	Act42A-PA	0	XP_011661664.1	0
LOC105339650	golgin subfamily A member 6-like protein 22	5	0.390692336414795	14.006525091821	0.848331648129424	0.460541979397178	0.341827471251132	1.10382989278061e-173	5.90668206266048e-168	golgin subfamily A member 6-like protein 22	P19137.2	0.000186	K08C7.3c.1	0.000729	CG11498-PB	0.072	XP_030842024.1	5e-04
LOC105318603	fibronectin type III domain-containing protein 2	13	0.423192053526564	3.3868131977954	0.96551724137931	0.438306055438227	0.402222336022862	8.90476727141151e-24	4.76501220507047e-18	fibronectin type III domain-containing protein 2	H2A0L8.1	1.62e-164	C09D8.1i.1	1.44e-21	Lar-PI	7.35e-43	XP_030851900.1	1.46e-19
LOC109618627	uncharacterized LOC109618627_ncRNA	14	0.199909026540263	9.04996521364137	0.869565217391304	0.229895380521302	0.115387623903536	8.61283357149466e-07	0.460879614677536	uncharacterized LOC109618627_ncRNA	""		""		""		""	
LOC105329978	uncharacterized LOC105329978	12	0.66562015106536	91.8662464542735	1	0.66562015106536	0.763033643884132	5.7135746954314e-47	3.05737952812291e-41	uncharacterized LOC105329978	Q58815.3	0.56	F55B12.9.1	2.2	mAChR-C-PA	1.8	XP_030840933.1	1.8
LOC105345012	uncharacterized LOC105345012	7	0.449836482470239	15.3371137071231	0.691891891891892	0.650154291070267	0.371018168355337	3.78320842948818e-115	2.02442509628656e-109	uncharacterized LOC105345012	P32507.2	5.71e-05	F15G9.4b.1	0.000541	kirre-PG	0.000232	XP_003723404.2	6.24e-05
LOC105345004	protein PLANT CADMIUM RESISTANCE 3	1	0.456185319716773	23.7081854597358	0.99316758398178	0.45932360970527	0.762991439186821	0	0	protein PLANT CADMIUM RESISTANCE 3	Q9LQU4.1	4.85e-11	C09E10.2a.1	9.9	""		XP_030831837.1	5.33e-40
LOC105330040	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A	14	0.197779403828358	2.13428840598014	0.521739130434783	0.379077190671019	0.167088503373675	3.17068199080828e-09	0.00169665729873744	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A	Q63421.1	0	T04D3.3b.1	1.54e-168	Pde1c-PK	0	NP_001091918.1	7.02e-174
LOC105349206	uncharacterized LOC105349206	9	0.771896594649634	3.55473125694037	0.935018050541516	0.825541917829917	0.817195931416824	1.02893639365593e-215	5.50592095736436e-210	uncharacterized LOC105349206	E9D269.1	0.79	T11B7.1.1	7	MED20-PA	2.8	XP_030852618.1	0.69
LOC105328381	transmembrane protein 45B	9	0.664203212078389	2.63540962427488	0.859205776173285	0.773043234225687	0.680278815072067	4.03051755618287e-179	2.1567621884539e-173	transmembrane protein 45B	Q497B2.1	6.34e-40	B0379.4b.1	5.3	Alk-PB	6.5	XP_001187085.3	5e-35
LOC105322367	laccase-3	2	0.183763256063505	3.53045489076377	0.703233988585923	0.261311681525831	0.14358088818477	5.16021604848929e-146	2.76127288927501e-140	laccase-3	Q12542.1	1.02e-58	F21D5.3a.2	1.26e-83	Mco1-PC	2.65e-87	XP_030837477.1	1.7e-85
LOC105334883	cysteine and tyrosine-rich protein 1	12	0.682343037226577	30.7101108020388	1	0.682343037226577	0.94219468182104	1.18947549949883e-57	6.3649785558582e-52	cysteine and tyrosine-rich protein 1	Q96J86.1	0.003	C54D1.6.1	0.001	sau-PE	1.7	XP_030851666.1	0.000821
LOC105342559	hepatocyte growth factor receptor	13	0.413882396404469	2.54109384903818	1	0.413882396404469	0.411881503778919	2.60649995066059e-24	1.39475897559809e-18	hepatocyte growth factor receptor	Q07E01.1	2.03e-158	F11E6.8a.1	1.27e-68	sev-PA	1.16e-58	XP_030856331.1	1.23e-177
LOC109620490	uncharacterized LOC109620490	9	0.71059013144778	2.97795868245999	0.956678700361011	0.74276779777749	0.833542417957402	4.18526363310524e-220	2.23956805218368e-214	uncharacterized LOC109620490	O44252.2	2.01e-10	D2096.4a.1	0.64	CG43778-PD	6.96e-11	XP_001187320.3	4.13e-21
LOC105330972	protein rolling stone-like	2	0.164550949873598	1.44699724671807	0.493214965123653	0.333629272243075	0.117462491726922	1.98010661999637e-119	1.05957089321302e-113	protein rolling stone-like	O44252.2	1.3e-08	T06C12.3.1	5.3	CG9555-PC	6.51e-18	XP_001199384.2	3.4e-13
LOC105323566	uncharacterized LOC105323566	9	0.68363456661281	1.49021804098701	0.772563176895307	0.884891471737141	0.617764013880972	1.60745914981916e-162	8.6016425074143e-157	uncharacterized LOC105323566	P43298.1	0.74	B0024.14b.1	1.5	mora-PA	2.3	XP_030851190.1	0.29
LOC117683259	glycoprotein 3-alpha-L-fucosyltransferase A-like	9	0.761064517888343	3.02669265977508	0.913357400722022	0.833260361482494	0.770403381283937	3.58888913635108e-203	1.92044328797455e-197	glycoprotein 3-alpha-L-fucosyltransferase A-like	Q9VUL9.2	2.77e-30	K08F8.3.2	2.35e-27	FucTA-PB	2.35e-24	XP_030849534.1	5.35e-27
LOC105318887	uncharacterized LOC105318887	9	0.610745649695101	0.942894142477674	0.642599277978339	0.950430027896309	0.498717827999458	4.34033634063558e-131	2.32254869856483e-125	uncharacterized LOC105318887	P51131.1	0.83	C29A12.4k.1	1.7	CG33483-PB	8.7	XP_030832875.1	0.59
LOC105330561	uncharacterized LOC105330561	7	0.456767866706259	2.97677028479228	0.691891891891892	0.66017230734889	0.426910317395221	1.78164132014922e-132	9.53370523542406e-127	uncharacterized LOC105330561	Q647I9.1	1.05e-29	F28C1.3a.1	8.54e-12	RanGAP-PC	4.72e-09	XP_011674867.2	3.58e-19
LOC105323690	WD40 repeat-containing protein SMU1	14	0.196986633801409	5.87823124222089	0.91304347826087	0.215747265592019	0.137803131359213	7.52916816837905e-08	0.0402891812024498	WD40 repeat-containing protein SMU1	Q6NRT3.1	0	CC4.3.2	0	Smu1-PC	0	XP_030836880.1	0
LOC105329788	uncharacterized LOC105329788	5	0.398070429909804	1.41567644289055	0.520728008088979	0.76444981588504	0.290024159141158	3.39346250692619e-147	1.81586893515626e-141	uncharacterized LOC105329788	P44898.1	0.26	F10C2.3.1	5.49e-79	CG16854-PC	1.61e-97	XP_011666708.2	5.91e-20
LOC105348068	filamin-A	5	0.391264949265237	4.74173977862712	0.731041456016178	0.535215815799889	0.351147907183601	1.81668646925794e-178	9.72123463191676e-173	filamin-A	P21333.4	0	Y66H1B.2j.1	0	cher-PG	0	XP_030827867.1	0
